3.22719194379342,3.65920258098303,1
4.27268942519146,-1.14040302525201,1
-0.0568071351049572,1.9917758758206,1
-0.0118128968927305,1.07076386011414,1
-1.20471469387664,0.218242040604314,1
-1.48592765913857,4.16108909279743,1
0.669179957546757,-0.411476385586086,1
2.32679762247195,-1.28054921332669,1
-4.01051215891345,1.24153079903245,1
0.574943544238519,3.23913957124786,1
-2.00362886021469,-2.96622406959954,1
0.0701718920545987,-3.90632988965288,1
-2.06653187478057,-1.4029964536641,1
-3.01374969329292,-1.74621884961624,1
0.603610591486005,-2.50327745915559,1
1.42079922449668,3.48253783430735,1
1.97628828555068,-0.829228306478092,1
-0.451837001720141,-2.20680604379774,1
2.53678988909531,0.809058919392753,1
0.937114293177045,4.40708817029901,1
0.430128586927052,1.05942843154808,1
-0.139641948601843,0.0169578127292736,1
-1.63423405983767,4.40189672778579,1
-1.17249540005013,-4.27003999250589,1
1.07068389300544,3.6845836212141,1
-1.70685214677206,-2.77304458720116,1
-0.0276305659913759,0.0648381459555891,1
-2.1643101097245,-0.460248325951326,1
-3.31538343663018,1.02911005586611,1
-2.02061649167972,1.92282060289891,1
0.0651818320357523,0.651028504445099,1
-0.0253037612298253,-0.0377240531065786,1
-2.14781492335077,-2.9732436251149,1
0.948049883358993,-3.53950411568989,1
-2.97973345259343,2.23730184414236,1
0.296633346062767,-0.319981740082981,1
-1.96969540632725,4.42919400756679,1
-1.1016956371683,-0.429470736613265,1
-1.46325936785982,2.16325309452903,1
1.07642341651754,0.0807197150982648,1
2.50746808493238,-0.584797271537486,1
1.33097306124739,1.20414950994962,1
-2.52877451456526,1.01916187946029,1
-3.38992185294648,-2.49422411007948,1
3.67971733197258,-3.17784947094573,1
-1.12193805789769,-3.05546236191223,1
-1.08959392124754,-1.66782741485647,1
-1.66433104382651,-1.4326550463067,1
1.58467142044025,-3.40616153139529,1
1.09557031166028,0.610646573593836,1
-2.9619346841591,-3.9823730452109,1
-0.542820652627145,-0.606552885020794,1
0.0308776810556229,-0.350116854767401,1
-1.40148055044636,1.08495698139331,1
-3.25655092721115,-1.30747190412345,1
3.13543359862798,-0.881555345487524,1
-3.4879232777117,-2.13944236665784,1
-0.0131946434543102,-0.0343301149089947,1
1.17112494192679,0.252512623265152,1
